date,indice,value
2019-07-24,00471X0095,64.79
2019-07-25,00471X0095,64.75
2019-07-26,00471X0095,64.71
2019-07-27,00471X0095,64.67
2019-07-28,00471X0095,64.64
2019-07-29,00471X0095,64.60
2019-07-30,00471X0095,64.57
2019-07-31,00471X0095,64.54
2019-08-01,00471X0095,64.50
2019-08-02,00471X0095,64.47
2019-08-03,00471X0095,64.44
2019-08-04,00471X0095,64.41
2019-08-05,00471X0095,64.38
2019-08-06,00471X0095,64.35
2019-08-07,00471X0095,64.31
2019-08-08,00471X0095,64.27
2019-08-09,00471X0095,64.23
2019-08-10,00471X0095,64.19
2019-08-11,00471X0095,64.15
2019-08-12,00471X0095,64.12
2019-08-13,00471X0095,64.09
2019-08-14,00471X0095,64.06
2019-08-15,00471X0095,64.03
2019-08-16,00471X0095,64.01
2019-08-17,00471X0095,63.98
2019-08-18,00471X0095,63.96
2019-08-19,00471X0095,63.93
2019-08-20,00471X0095,63.91
2019-08-21,00471X0095,63.88
2019-08-22,00471X0095,63.85
2019-08-23,00471X0095,63.82
2019-08-24,00471X0095,63.80
2019-08-25,00471X0095,63.77
2019-08-26,00471X0095,63.75
2019-08-27,00471X0095,63.73
2019-08-28,00471X0095,63.70
2019-08-29,00471X0095,63.67
2019-08-30,00471X0095,63.64
2019-08-31,00471X0095,63.62
2019-09-01,00471X0095,63.59
2019-09-02,00471X0095,63.57
2019-09-03,00471X0095,63.55
2019-09-04,00471X0095,63.52
2019-09-05,00471X0095,63.50
2019-09-06,00471X0095,63.47
2019-09-07,00471X0095,63.44
2019-09-08,00471X0095,63.42
2019-09-09,00471X0095,63.39
2019-09-10,00471X0095,63.37
2019-09-11,00471X0095,63.35
2019-09-12,00471X0095,63.32
2019-09-13,00471X0095,63.29
2019-09-14,00471X0095,63.27
2019-09-15,00471X0095,63.25
2019-09-16,00471X0095,63.23
2019-09-17,00471X0095,63.21
2019-09-18,00471X0095,63.18
2019-09-19,00471X0095,63.16
2019-09-20,00471X0095,63.14
2019-09-21,00471X0095,63.11
2019-09-22,00471X0095,63.10
2019-09-23,00471X0095,63.08
2019-09-24,00471X0095,63.06
2019-09-25,00471X0095,63.05
2019-09-26,00471X0095,63.03
2019-09-27,00471X0095,63.01
2019-09-28,00471X0095,63.00
2019-09-29,00471X0095,62.98
2019-09-30,00471X0095,62.96
2019-10-01,00471X0095,62.94
2019-10-02,00471X0095,62.93
2019-10-03,00471X0095,62.92
2019-10-04,00471X0095,62.90
2019-10-05,00471X0095,62.88
2019-10-06,00471X0095,62.87
2019-10-07,00471X0095,62.85
2019-10-08,00471X0095,62.84
2019-10-09,00471X0095,62.82
2019-10-10,00471X0095,62.81
2019-10-11,00471X0095,62.80
2019-10-12,00471X0095,62.79
2019-10-13,00471X0095,62.77
2019-10-14,00471X0095,62.76
2019-10-15,00471X0095,62.75
2019-10-16,00471X0095,62.73
2019-10-17,00471X0095,62.73
2019-10-18,00471X0095,62.72
2019-10-19,00471X0095,62.71
2019-10-20,00471X0095,62.70
2019-10-21,00471X0095,62.69
2019-10-22,00471X0095,62.68
2019-10-23,00471X0095,62.67
2019-10-24,00471X0095,62.66
2019-10-25,00471X0095,62.65
2019-10-26,00471X0095,62.64
2019-10-27,00471X0095,62.63
2019-10-28,00471X0095,62.62
2019-10-29,00471X0095,62.62
2019-10-30,00471X0095,62.61
2019-10-31,00471X0095,62.60
2019-11-01,00471X0095,62.59
2019-11-02,00471X0095,62.58
2019-11-03,00471X0095,62.58
2019-11-04,00471X0095,62.58
2019-11-05,00471X0095,62.57
2019-11-06,00471X0095,62.56
2019-11-07,00471X0095,62.55
2019-11-08,00471X0095,62.55
2019-11-09,00471X0095,62.55
2019-11-10,00471X0095,62.54
2019-11-11,00471X0095,62.53
2019-11-12,00471X0095,62.53
2019-11-13,00471X0095,62.52
2019-11-14,00471X0095,62.52
2019-11-15,00471X0095,62.52
2019-11-16,00471X0095,62.51
2019-11-17,00471X0095,62.51
2019-11-18,00471X0095,62.51
2019-11-19,00471X0095,62.50
2019-11-20,00471X0095,62.50
2019-11-21,00471X0095,62.49
2019-11-22,00471X0095,62.49
2019-11-23,00471X0095,62.49
2019-11-24,00471X0095,62.48
2019-11-25,00471X0095,62.48
2019-11-26,00471X0095,62.48
2019-11-27,00471X0095,62.48
2019-11-28,00471X0095,62.48
2019-11-29,00471X0095,62.48
2019-11-30,00471X0095,62.48
2019-12-01,00471X0095,62.48
2019-12-02,00471X0095,62.47
2019-12-03,00471X0095,62.47
2019-12-04,00471X0095,62.47
2019-12-05,00471X0095,62.46
2019-12-06,00471X0095,62.47
2019-12-07,00471X0095,62.47
2019-12-08,00471X0095,62.47
2019-12-09,00471X0095,62.48
2019-12-10,00471X0095,62.48
2019-12-11,00471X0095,62.49
2019-12-12,00471X0095,62.50
2019-12-13,00471X0095,62.52
2019-12-14,00471X0095,62.54
2019-12-15,00471X0095,62.56
2019-12-16,00471X0095,62.58
2019-12-17,00471X0095,62.60
2019-12-18,00471X0095,62.61
2019-12-19,00471X0095,62.63
2019-12-20,00471X0095,62.66
2019-12-21,00471X0095,62.68
2019-12-22,00471X0095,62.72
2019-12-23,00471X0095,62.74
2019-12-24,00471X0095,62.78
2019-12-25,00471X0095,62.83
2019-12-26,00471X0095,62.88
2019-12-27,00471X0095,62.93
2019-12-28,00471X0095,62.99
2019-12-29,00471X0095,63.05
2019-12-30,00471X0095,63.12
2019-12-31,00471X0095,63.17
2020-01-01,00471X0095,63.22
2020-01-02,00471X0095,63.27
2020-01-03,00471X0095,63.30
2020-01-04,00471X0095,63.34
2020-01-05,00471X0095,63.37
2020-01-06,00471X0095,63.41
2020-01-07,00471X0095,63.44
2020-01-08,00471X0095,63.47
2020-01-09,00471X0095,63.51
2020-01-10,00471X0095,63.53
2020-01-11,00471X0095,63.56
2020-01-12,00471X0095,63.59
2020-01-13,00471X0095,63.63
2020-01-14,00471X0095,63.66
2020-01-15,00471X0095,63.68
2020-01-16,00471X0095,63.71
2020-01-17,00471X0095,63.73
2020-01-18,00471X0095,63.75
2020-01-19,00471X0095,63.77
2020-01-20,00471X0095,63.80
2020-01-21,00471X0095,63.83
2020-01-22,00471X0095,63.86
2020-01-23,00471X0095,63.89
2020-01-24,00471X0095,63.92
2020-01-25,00471X0095,63.94
2020-01-26,00471X0095,63.97
2020-01-27,00471X0095,64.01
2020-01-28,00471X0095,64.04
2020-01-29,00471X0095,64.05
2020-01-30,00471X0095,64.09
2020-01-31,00471X0095,64.11
2020-02-01,00471X0095,64.15
2020-02-02,00471X0095,64.18
2020-02-03,00471X0095,64.23
2020-02-04,00471X0095,64.27
2020-02-05,00471X0095,64.34
2020-02-06,00471X0095,64.43
2020-02-07,00471X0095,64.51
2020-02-08,00471X0095,64.58
2020-02-09,00471X0095,64.67
2020-02-10,00471X0095,64.76
2020-02-11,00471X0095,64.86
2020-02-12,00471X0095,64.99
2020-02-13,00471X0095,65.15
2020-02-14,00471X0095,65.27
2020-02-15,00471X0095,65.40
2020-02-16,00471X0095,65.53
2020-02-17,00471X0095,65.65
2020-02-18,00471X0095,65.76
2020-02-19,00471X0095,65.88
2020-02-20,00471X0095,65.99
2020-02-21,00471X0095,66.10
2020-02-22,00471X0095,66.21
2020-02-23,00471X0095,66.30
2020-02-24,00471X0095,66.44
2020-02-25,00471X0095,66.55
2020-02-26,00471X0095,66.64
2020-02-27,00471X0095,66.75
2020-02-28,00471X0095,66.88
2020-02-29,00471X0095,67.01
2020-03-01,00471X0095,67.13
2020-03-02,00471X0095,67.27
2020-03-03,00471X0095,67.40
2020-03-04,00471X0095,67.55
2020-03-05,00471X0095,67.72
2020-03-06,00471X0095,67.86
2020-03-07,00471X0095,68.01
2020-03-08,00471X0095,68.22
2020-03-09,00471X0095,68.39
2020-03-10,00471X0095,68.60
2020-03-11,00471X0095,68.82
2020-03-12,00471X0095,69.04
2020-03-13,00471X0095,69.29
2020-03-14,00471X0095,69.57
2020-03-15,00471X0095,69.85
2020-03-16,00471X0095,70.07
2020-03-17,00471X0095,70.28
2020-03-18,00471X0095,70.48
2020-03-19,00471X0095,70.67
2020-03-20,00471X0095,70.82
2020-03-21,00471X0095,70.97
2020-03-22,00471X0095,71.09
2020-03-23,00471X0095,71.22
2020-03-24,00471X0095,71.33
2020-03-25,00471X0095,71.45
2020-03-26,00471X0095,71.54
2020-03-27,00471X0095,71.63
2020-03-28,00471X0095,71.69
2020-03-29,00471X0095,71.75
2020-03-30,00471X0095,71.82
2020-03-31,00471X0095,71.88
2020-04-01,00471X0095,71.95
2020-04-02,00471X0095,72.00
2020-04-03,00471X0095,72.03
2020-04-04,00471X0095,72.07
2020-04-05,00471X0095,72.11
2020-04-06,00471X0095,72.12
2020-04-07,00471X0095,72.15
2020-04-08,00471X0095,72.17
2020-04-09,00471X0095,72.18
2020-04-10,00471X0095,72.20
2020-04-11,00471X0095,72.21
2020-04-12,00471X0095,72.23
2020-04-13,00471X0095,72.23
2020-04-14,00471X0095,72.21
2020-04-15,00471X0095,72.23
2020-04-16,00471X0095,72.23
2020-04-17,00471X0095,72.22
2020-04-18,00471X0095,72.22
2020-04-19,00471X0095,72.21
2020-04-20,00471X0095,72.21
2020-04-21,00471X0095,72.20
2020-04-22,00471X0095,72.18
2020-04-23,00471X0095,72.16
2020-04-24,00471X0095,72.15
2020-04-25,00471X0095,72.13
2020-04-26,00471X0095,72.11
2020-04-27,00471X0095,72.09
2020-04-28,00471X0095,72.08
2020-04-29,00471X0095,72.05
2020-04-30,00471X0095,72.04
2020-05-01,00471X0095,72.01
2020-05-02,00471X0095,71.97
2020-05-03,00471X0095,71.93
2020-05-04,00471X0095,71.90
2020-05-05,00471X0095,71.87
2020-05-06,00471X0095,71.83
2020-05-07,00471X0095,71.79
2020-05-08,00471X0095,71.75
2020-05-09,00471X0095,71.72
2020-05-10,00471X0095,71.71
2020-05-11,00471X0095,71.67
2020-05-12,00471X0095,71.62
2020-05-13,00471X0095,71.59
2020-05-14,00471X0095,71.55
2020-05-15,00471X0095,71.51
2020-05-16,00471X0095,71.46
2020-05-17,00471X0095,71.42
2020-05-18,00471X0095,71.37
2020-05-19,00471X0095,71.33
2020-05-20,00471X0095,71.28
2020-05-21,00471X0095,71.24
2020-05-22,00471X0095,71.20
2020-05-23,00471X0095,71.14
2020-05-24,00471X0095,71.09
2020-05-25,00471X0095,71.05
2020-05-26,00471X0095,70.99
2020-05-27,00471X0095,70.94
2020-05-28,00471X0095,70.89
2020-05-29,00471X0095,70.84
2020-05-30,00471X0095,70.80
2020-05-31,00471X0095,70.74
2020-06-01,00471X0095,70.69
2020-06-02,00471X0095,70.64
2020-06-03,00471X0095,70.60
2020-06-04,00471X0095,70.55
2020-06-05,00471X0095,70.49
2020-06-06,00471X0095,70.43
2020-06-07,00471X0095,70.38
2020-06-08,00471X0095,70.31
2020-06-09,00471X0095,70.26
2020-06-10,00471X0095,70.21
2020-06-11,00471X0095,70.16
2020-06-12,00471X0095,70.10
2020-06-13,00471X0095,70.03
2020-06-14,00471X0095,69.98
2020-06-15,00471X0095,69.92
2020-06-16,00471X0095,69.85
2020-06-17,00471X0095,69.79
2020-06-18,00471X0095,69.73
2020-06-19,00471X0095,69.67
2020-06-20,00471X0095,69.60
2020-06-21,00471X0095,69.54
2020-06-22,00471X0095,69.48
2020-06-23,00471X0095,69.43
2020-06-24,00471X0095,69.38
2020-06-25,00471X0095,69.33
2020-06-26,00471X0095,69.30
2020-06-27,00471X0095,69.24
2020-06-28,00471X0095,69.18
2020-06-29,00471X0095,69.12
2020-06-30,00471X0095,69.06
2020-07-01,00471X0095,69.00
2020-07-02,00471X0095,68.95
2020-07-03,00471X0095,68.90
2020-07-04,00471X0095,68.85
2020-07-05,00471X0095,68.80
2020-07-06,00471X0095,68.75
2020-07-07,00471X0095,68.69
2020-07-08,00471X0095,68.64
2020-07-09,00471X0095,68.58
2020-07-10,00471X0095,68.53
2020-07-11,00471X0095,68.47
2020-07-12,00471X0095,68.42
2020-07-13,00471X0095,68.36
2020-07-14,00471X0095,68.32
2020-07-15,00471X0095,68.25
2020-07-16,00471X0095,68.19
2020-07-17,00471X0095,68.14
2020-07-18,00471X0095,68.08
2020-07-19,00471X0095,68.02
2020-07-20,00471X0095,67.96
2020-07-21,00471X0095,67.90
2020-07-22,00471X0095,67.84
2020-07-23,00471X0095,67.78
2020-07-24,00471X0095,67.72
2020-07-25,00471X0095,67.67
2020-07-26,00471X0095,67.61
2020-07-27,00471X0095,67.56
2020-07-28,00471X0095,67.52
2020-07-29,00471X0095,67.46
2020-07-30,00471X0095,67.41
2020-07-31,00471X0095,67.35
2020-08-01,00471X0095,67.29
2020-08-02,00471X0095,67.24
2020-08-03,00471X0095,67.19
2020-08-04,00471X0095,67.12
2020-08-05,00471X0095,67.07
2020-08-06,00471X0095,67.02
2020-08-07,00471X0095,66.96
2020-08-08,00471X0095,66.89
2020-08-09,00471X0095,66.84
2020-08-10,00471X0095,66.78
2020-08-11,00471X0095,66.71
2020-08-12,00471X0095,66.66
2020-08-13,00471X0095,66.61
2020-08-14,00471X0095,66.56
2020-08-15,00471X0095,66.50
2020-08-16,00471X0095,66.46
2020-08-17,00471X0095,66.43
2020-08-18,00471X0095,66.39
2020-08-19,00471X0095,66.35
2020-08-20,00471X0095,66.32
2020-08-21,00471X0095,66.29
2020-08-22,00471X0095,66.25
2020-08-23,00471X0095,66.21
2020-08-24,00471X0095,66.17
2020-08-25,00471X0095,66.14
2020-08-26,00471X0095,66.10
2020-08-27,00471X0095,66.06
2020-08-28,00471X0095,66.03
2020-08-29,00471X0095,66.00
2020-08-30,00471X0095,65.96
2020-08-31,00471X0095,65.93
2020-09-01,00471X0095,65.89
2020-09-02,00471X0095,65.86
2020-09-03,00471X0095,65.83
2020-09-04,00471X0095,65.80
2020-09-05,00471X0095,65.76
2020-09-06,00471X0095,65.73
2020-09-07,00471X0095,65.70
2020-09-08,00471X0095,65.67
2020-09-09,00471X0095,65.64
2020-09-10,00471X0095,65.61
2020-09-11,00471X0095,65.58
2020-09-12,00471X0095,65.54
2020-09-13,00471X0095,65.51
2020-09-14,00471X0095,65.48
2020-09-15,00471X0095,65.45
2020-09-16,00471X0095,65.42
2020-09-17,00471X0095,65.39
2020-09-18,00471X0095,65.36
2020-09-19,00471X0095,65.33
2020-09-20,00471X0095,65.30
2020-09-21,00471X0095,65.27
2020-09-22,00471X0095,65.24
2020-09-23,00471X0095,65.21
2020-09-24,00471X0095,65.19
2020-09-25,00471X0095,65.16
2020-09-26,00471X0095,65.13
2020-09-27,00471X0095,65.10
2020-09-28,00471X0095,65.08
2020-09-29,00471X0095,65.06
2020-09-30,00471X0095,65.03
2020-10-01,00471X0095,65.01
2020-10-02,00471X0095,64.99
2020-10-03,00471X0095,64.97
2020-10-04,00471X0095,64.95
2020-10-05,00471X0095,64.92
2020-10-06,00471X0095,64.90
2020-10-07,00471X0095,64.88
2020-10-08,00471X0095,64.86
2020-10-09,00471X0095,64.84
2020-10-10,00471X0095,64.82
2020-10-11,00471X0095,64.79
2020-10-12,00471X0095,64.77
2020-10-13,00471X0095,64.75
2020-10-14,00471X0095,64.73
2020-10-15,00471X0095,64.71
2020-10-16,00471X0095,64.69
2020-10-17,00471X0095,64.67
2020-10-18,00471X0095,64.65
2020-10-19,00471X0095,64.63
2020-10-20,00471X0095,64.61
2020-10-21,00471X0095,64.59
2020-10-22,00471X0095,64.58
2020-10-23,00471X0095,64.56
2020-10-24,00471X0095,64.54
2020-10-25,00471X0095,64.53
2020-10-26,00471X0095,64.51
2020-10-27,00471X0095,64.49
2020-10-28,00471X0095,64.47
2020-10-29,00471X0095,64.46
2020-10-30,00471X0095,64.45
2020-10-31,00471X0095,64.43
2020-11-01,00471X0095,64.41
2020-11-02,00471X0095,64.40
2020-11-03,00471X0095,64.38
2020-11-04,00471X0095,64.37
2020-11-05,00471X0095,64.35
2020-11-06,00471X0095,64.34
2020-11-07,00471X0095,64.32
2020-11-08,00471X0095,64.30
2020-11-09,00471X0095,64.29
2020-11-10,00471X0095,64.27
2020-11-11,00471X0095,64.26
2020-11-12,00471X0095,64.24
2020-11-13,00471X0095,64.23
2020-11-14,00471X0095,64.22
2020-11-15,00471X0095,64.21
2020-11-16,00471X0095,64.19
2020-11-17,00471X0095,64.18
2020-11-18,00471X0095,64.17
2020-11-19,00471X0095,64.15
2020-11-20,00471X0095,64.14
2020-11-21,00471X0095,64.13
2020-11-22,00471X0095,64.11
2020-11-23,00471X0095,64.10
2020-11-24,00471X0095,64.09
2020-11-25,00471X0095,64.07
2020-11-26,00471X0095,64.06
2020-11-27,00471X0095,64.04
2020-11-28,00471X0095,64.03
2020-11-29,00471X0095,64.02
2020-11-30,00471X0095,64.01
2020-12-01,00471X0095,63.99
2020-12-02,00471X0095,63.98
2020-12-03,00471X0095,63.97
2020-12-04,00471X0095,63.96
2020-12-05,00471X0095,63.95
2020-12-06,00471X0095,63.94
2020-12-07,00471X0095,63.93
2020-12-08,00471X0095,63.91
2020-12-09,00471X0095,63.90
2020-12-10,00471X0095,63.89
2020-12-11,00471X0095,63.88
2020-12-12,00471X0095,63.87
2020-12-13,00471X0095,63.86
2020-12-14,00471X0095,63.85
2020-12-15,00471X0095,63.84
2020-12-16,00471X0095,63.83
2020-12-17,00471X0095,63.82
2020-12-18,00471X0095,63.81
2020-12-19,00471X0095,63.80
2020-12-20,00471X0095,63.78
2020-12-21,00471X0095,63.77
2020-12-22,00471X0095,63.77
2020-12-23,00471X0095,63.78
2020-12-24,00471X0095,63.79
2020-12-25,00471X0095,63.80
2020-12-26,00471X0095,63.82
2020-12-27,00471X0095,63.86
2020-12-28,00471X0095,63.88
2020-12-29,00471X0095,63.91
2020-12-30,00471X0095,63.93
2020-12-31,00471X0095,63.95
2021-01-01,00471X0095,63.97
2021-01-02,00471X0095,63.99
2021-01-03,00471X0095,64.00
2021-01-04,00471X0095,64.01
2021-01-05,00471X0095,64.03
2021-01-06,00471X0095,64.04
2021-01-07,00471X0095,64.05
2021-01-08,00471X0095,64.06
2021-01-09,00471X0095,64.07
2021-01-10,00471X0095,64.07
2021-01-11,00471X0095,64.09
2021-01-12,00471X0095,64.10
2021-01-13,00471X0095,64.11
2021-01-14,00471X0095,64.14
2021-01-15,00471X0095,64.18
2021-01-16,00471X0095,64.23
2021-01-17,00471X0095,64.29
2021-01-18,00471X0095,64.35
2021-01-19,00471X0095,64.41
2021-01-20,00471X0095,64.47
2021-01-21,00471X0095,64.52
2021-01-22,00471X0095,64.58
2021-01-23,00471X0095,64.64
2021-01-24,00471X0095,64.71
2021-01-25,00471X0095,64.80
2021-01-26,00471X0095,64.89
2021-01-27,00471X0095,64.99
2021-01-28,00471X0095,65.09
2021-01-29,00471X0095,65.22
2021-01-30,00471X0095,65.43
2021-01-31,00471X0095,65.67
2021-02-01,00471X0095,65.90
2021-02-02,00471X0095,66.13
2021-02-03,00471X0095,66.34
2021-02-04,00471X0095,66.54
2021-02-05,00471X0095,66.77
2021-02-06,00471X0095,67.01
2021-02-07,00471X0095,67.21
2021-02-08,00471X0095,67.39
2021-02-09,00471X0095,67.54
2021-02-10,00471X0095,67.67
2021-02-11,00471X0095,67.79
2021-02-12,00471X0095,67.90
2021-02-13,00471X0095,68.02
2021-02-14,00471X0095,68.12
2021-02-15,00471X0095,68.23
2021-02-16,00471X0095,68.34
2021-02-17,00471X0095,68.43
2021-02-18,00471X0095,68.51
2021-02-19,00471X0095,68.59
2021-02-20,00471X0095,68.67
2021-02-21,00471X0095,68.73
2021-02-22,00471X0095,68.77
2021-02-23,00471X0095,68.83
2021-02-24,00471X0095,68.89
2021-02-25,00471X0095,68.94
2021-02-26,00471X0095,68.98
2021-02-27,00471X0095,69.02
2021-02-28,00471X0095,69.08
2021-03-01,00471X0095,69.12
2021-03-02,00471X0095,69.16
2021-03-03,00471X0095,69.20
2021-03-04,00471X0095,69.23
2021-03-05,00471X0095,69.25
2021-03-06,00471X0095,69.29
2021-03-07,00471X0095,69.32
2021-03-08,00471X0095,69.35
2021-03-09,00471X0095,69.37
2021-03-10,00471X0095,69.42
2021-03-11,00471X0095,69.43
2021-03-12,00471X0095,69.46
2021-03-13,00471X0095,69.48
2021-03-14,00471X0095,69.48
2021-03-15,00471X0095,69.48
2021-03-16,00471X0095,69.49
2021-03-17,00471X0095,69.50
2021-03-18,00471X0095,69.52
2021-03-19,00471X0095,69.53
2021-03-20,00471X0095,69.52
2021-03-21,00471X0095,69.53
2021-03-22,00471X0095,69.54
2021-03-23,00471X0095,69.54
2021-03-24,00471X0095,69.55
2021-03-25,00471X0095,69.55
2021-03-26,00471X0095,69.56
2021-03-27,00471X0095,69.55
2021-03-28,00471X0095,69.54
2021-03-29,00471X0095,69.53
2021-03-30,00471X0095,69.53
2021-03-31,00471X0095,69.53
2021-04-01,00471X0095,69.53
2021-04-02,00471X0095,69.51
2021-04-03,00471X0095,69.50
2021-04-04,00471X0095,69.50
2021-04-05,00471X0095,69.50
2021-04-06,00471X0095,69.48
2021-04-07,00471X0095,69.47
2021-04-08,00471X0095,69.45
2021-04-09,00471X0095,69.45
2021-04-10,00471X0095,69.45
2021-04-11,00471X0095,69.44
2021-04-12,00471X0095,69.40
2021-04-13,00471X0095,69.38
2021-04-14,00471X0095,69.37
2021-04-15,00471X0095,69.35
2021-04-16,00471X0095,69.34
2021-04-17,00471X0095,69.32
2021-04-18,00471X0095,69.31
2021-04-19,00471X0095,69.29
2021-04-20,00471X0095,69.28
2021-04-21,00471X0095,69.26
2021-04-22,00471X0095,69.23
2021-04-23,00471X0095,69.21
2021-04-24,00471X0095,69.18
2021-04-25,00471X0095,69.16
2021-04-26,00471X0095,69.14
2021-04-27,00471X0095,69.13
2021-04-28,00471X0095,69.12
2021-04-29,00471X0095,69.09
2021-04-30,00471X0095,69.06
2021-05-01,00471X0095,69.03
2021-05-02,00471X0095,69.00
2021-05-03,00471X0095,68.97
2021-05-04,00471X0095,68.97
2021-05-05,00471X0095,68.93
2021-05-06,00471X0095,68.90
2021-05-07,00471X0095,68.87
2021-05-08,00471X0095,68.84
2021-05-09,00471X0095,68.82
2021-05-10,00471X0095,68.79
2021-05-11,00471X0095,68.75
2021-05-12,00471X0095,68.74
2021-05-13,00471X0095,68.71
2021-05-14,00471X0095,68.68
2021-05-15,00471X0095,68.64
2021-05-16,00471X0095,68.62
2021-05-17,00471X0095,68.59
2021-05-18,00471X0095,68.55
2021-05-19,00471X0095,68.52
2021-05-20,00471X0095,68.48
2021-05-21,00471X0095,68.47
2021-05-22,00471X0095,68.44
2021-05-23,00471X0095,68.41
2021-05-24,00471X0095,68.38
2021-05-25,00471X0095,68.36
2021-05-26,00471X0095,68.32
2021-05-27,00471X0095,68.29
2021-05-28,00471X0095,68.25
2021-05-29,00471X0095,68.22
2021-05-30,00471X0095,68.18
2021-05-31,00471X0095,68.15
2021-06-01,00471X0095,68.13
2021-06-02,00471X0095,68.10
2021-06-03,00471X0095,68.07
2021-06-04,00471X0095,68.04
2021-06-05,00471X0095,68.00
2021-06-06,00471X0095,67.97
2021-06-07,00471X0095,67.93
2021-06-08,00471X0095,67.90
2021-06-09,00471X0095,67.86
2021-06-10,00471X0095,67.84
2021-06-11,00471X0095,67.80
2021-06-12,00471X0095,67.77
2021-06-13,00471X0095,67.72
2021-06-14,00471X0095,67.70
2021-06-15,00471X0095,67.66
2021-06-16,00471X0095,67.63
2021-06-17,00471X0095,67.59
2021-06-18,00471X0095,67.56
2021-06-19,00471X0095,67.53
2021-06-20,00471X0095,67.50
2021-06-21,00471X0095,67.47
2021-06-22,00471X0095,67.44
2021-06-23,00471X0095,67.41
2021-06-24,00471X0095,67.37
2021-06-25,00471X0095,67.34
2021-06-26,00471X0095,67.31
2021-06-27,00471X0095,67.28
2021-06-28,00471X0095,67.25
2021-06-29,00471X0095,67.22
2021-06-30,00471X0095,67.19
2021-07-01,00471X0095,67.16
2021-07-02,00471X0095,67.13
2021-07-03,00471X0095,67.09
2021-07-04,00471X0095,67.06
2021-07-05,00471X0095,67.05
2021-07-06,00471X0095,67.03
2021-07-07,00471X0095,66.99
2021-07-08,00471X0095,66.96
2021-07-09,00471X0095,66.93
2021-07-10,00471X0095,66.90
2021-07-11,00471X0095,66.87
2021-07-12,00471X0095,66.84
2021-07-13,00471X0095,66.80
2021-07-14,00471X0095,66.78
2021-07-15,00471X0095,66.75
2021-07-16,00471X0095,66.72
2021-07-17,00471X0095,66.68
2021-07-18,00471X0095,66.65
2021-07-19,00471X0095,66.63
2021-07-20,00471X0095,66.59
2021-07-21,00471X0095,66.56
2021-07-22,00471X0095,66.50
2021-07-23,00471X0095,66.46
2021-07-24,00471X0095,66.43
2021-07-25,00471X0095,66.39
2021-07-26,00471X0095,66.37
2021-07-27,00471X0095,66.36
2021-07-28,00471X0095,66.34
2021-07-29,00471X0095,66.32
2021-07-30,00471X0095,66.30
2021-07-31,00471X0095,66.28
2021-08-01,00471X0095,66.25
2021-08-02,00471X0095,66.24
2021-08-03,00471X0095,66.21
2021-08-04,00471X0095,66.19
2021-08-05,00471X0095,66.17
2021-08-06,00471X0095,66.15
2021-08-07,00471X0095,66.13
2021-08-08,00471X0095,66.11
2021-08-09,00471X0095,66.08
2021-08-10,00471X0095,66.06
2021-08-11,00471X0095,66.05
2021-08-12,00471X0095,66.02
2021-08-13,00471X0095,66.00
2021-08-14,00471X0095,65.98
2021-08-15,00471X0095,65.96
2021-08-16,00471X0095,65.94
2021-08-17,00471X0095,65.92
2021-08-18,00471X0095,65.90
2021-08-19,00471X0095,65.88
2021-08-20,00471X0095,65.86
2021-08-21,00471X0095,65.84
2021-08-22,00471X0095,65.83
2021-08-23,00471X0095,65.80
2021-08-24,00471X0095,65.78
2021-08-25,00471X0095,65.77
2021-08-26,00471X0095,65.75
2021-08-27,00471X0095,65.73
2021-08-28,00471X0095,65.71
2021-08-29,00471X0095,65.69
2021-08-30,00471X0095,65.67
2021-08-31,00471X0095,65.65
2021-09-01,00471X0095,65.63
2021-09-02,00471X0095,65.61
2021-09-03,00471X0095,65.60
2021-09-04,00471X0095,65.58
2021-09-05,00471X0095,65.56
2021-09-06,00471X0095,65.54
2021-09-07,00471X0095,65.52
2021-09-08,00471X0095,65.50
2021-09-09,00471X0095,65.48
2021-09-10,00471X0095,65.46
2021-09-11,00471X0095,65.44
2021-09-12,00471X0095,65.42
2021-09-13,00471X0095,65.40
2021-09-14,00471X0095,65.38
2021-09-15,00471X0095,65.36
2021-09-16,00471X0095,65.34
2021-09-17,00471X0095,65.32
2021-09-18,00471X0095,65.30
2021-09-19,00471X0095,65.28
2021-09-20,00471X0095,65.26
2021-09-21,00471X0095,65.24
2021-09-22,00471X0095,65.22
2021-09-23,00471X0095,65.20
2021-09-24,00471X0095,65.18
2021-09-25,00471X0095,65.16
2021-09-26,00471X0095,65.13
2021-09-27,00471X0095,65.11
2021-09-28,00471X0095,65.09
2021-09-29,00471X0095,65.07
2021-09-30,00471X0095,65.05
2021-10-01,00471X0095,65.03
2021-10-02,00471X0095,65.01
2021-10-03,00471X0095,65.02
2021-10-04,00471X0095,65.01
2021-10-05,00471X0095,64.99
2021-10-06,00471X0095,64.98
2021-10-07,00471X0095,64.97
2021-10-08,00471X0095,64.96
2021-10-09,00471X0095,64.95
2021-10-10,00471X0095,64.94
2021-10-11,00471X0095,64.93
2021-10-12,00471X0095,64.92
2021-10-13,00471X0095,64.91
2021-10-14,00471X0095,64.89
2021-10-15,00471X0095,64.89
2021-10-16,00471X0095,64.87
2021-10-17,00471X0095,64.87
2021-10-18,00471X0095,64.86
2021-10-19,00471X0095,64.85
2021-10-20,00471X0095,64.84
2021-10-21,00471X0095,64.84
2021-10-22,00471X0095,64.83
2021-10-23,00471X0095,64.82
