<< La légende des termes est placée à la fin du fichier >>
Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.8.4]
Date	Date	Entr_Limit	Sort_Limit	Entr_Inject_fix	Sort_Pompag_fix	Réduct_Pompage	Désaturation	Débord/Suintem	Recharge_Maill	Évaporat_Maill	Excès_Irrigat	Stockage_Posit	Stockage_Négat	Rivière->Nappe	Nappe->Rivière	Éch_Phas_Posit	Éch_Phas_Négat	Drains->Nappe	Nappe->Drains	Lacs->Nappe	Nappe->Lacs	Transpir_Racin	Glob_Limites	Glob_Intern_fix	Glob_Stock	Glob_Riv_Nappe	Abs_Déb_Résid	Déb_Résid_Maxi	%_Non_Converg	d_BilQ_Global	d_BilQ<->QFixé	Glob_Drain_Napp	Glob_Lacs_Nappe	d_BilanVol_Pas	%_Non_CV_Gl_Pas	Nombre_Désatur	Nombre_Suintem	Nombre_Itérat	Nombre_Sous-pas	Nbre_Réduc_Pomp	
08/02/2000	   1865.000    	   152047.2    	  -23510.74    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -105674.7    	   221973.3    	   0.000000    	   0.000000    	   36657.29    	  -444.4150    	   91415.33    	  -299629.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   128536.5    	  -408.4888    	   36212.87    	  -208213.7    	  1.1665987E-05	  1.0714174E-07	  2.5064649E-09	  1.1522367E-05	  1.1629934E-05	   0.000000    	   0.000000    	  1.1625841E-05	  3.8814438E-09	   1.000000    	   9.000000    	   26.00000    	   1.000000    	   0.000000    	
09/02/2000	   1866.000    	   151772.0    	  -23611.65    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -105802.4    	   226035.0    	   0.000000    	   0.000000    	   39231.35    	  -94.04112    	   91247.99    	  -300095.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   128160.3    	  -408.4888    	   39137.31    	  -208847.1    	  2.5613956E-05	  2.2464099E-07	  5.4607578E-09	  2.5361776E-05	  2.5593792E-05	   0.000000    	   0.000000    	  2.5584783E-05	  8.5285606E-09	   1.000000    	   9.000000    	   25.00000    	   1.000000    	   0.000000    	
10/02/2000	   1867.000    	   151608.7    	  -23680.40    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -105926.8    	   225425.3    	   0.000000    	   0.000000    	   37808.37    	  -101.4800    	   91132.22    	  -300443.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   127928.3    	  -408.4888    	   37706.89    	  -209311.4    	  4.9521187E-05	  4.3588256E-07	  1.0577693E-08	  4.9037422E-05	  4.9492548E-05	   0.000000    	   0.000000    	  4.9475127E-05	  1.6473154E-08	   1.000000    	   10.00000    	   24.00000    	   1.000000    	   0.000000    	
11/02/2000	   1868.000    	   151459.7    	  -23744.29    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -106333.9    	   224816.1    	   0.000000    	   0.000000    	   36201.20    	  -130.5717    	   91033.78    	  -300752.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   127715.4    	  -408.4888    	   36070.63    	  -209718.4    	  1.1337335E-07	  1.3817815E-09	  2.4260866E-11	  7.5960997E-09	  7.2468538E-09	   0.000000    	   0.000000    	  7.2443029E-09	  2.4095761E-12	   1.000000    	   10.00000    	   70.00000    	   1.000000    	   0.000000    	
12/02/2000	   1869.000    	   151184.7    	  -23833.88    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -106623.6    	   229381.6    	   0.000000    	   0.000000    	   39345.62    	  -18.21118    	   90860.01    	  -301233.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   127350.8    	  -408.4888    	   39327.41    	  -210373.0    	  2.5145131E-05	  2.1929945E-07	  5.3338407E-09	  2.4896464E-05	  2.5128364E-05	   0.000000    	   0.000000    	  2.5119518E-05	  8.3418370E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
13/02/2000	   1870.000    	   150832.0    	  -23945.59    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -106950.0    	   235640.4    	   0.000000    	   0.000000    	   43931.61    	 -4.5787281E-11	   90623.40    	  -301860.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   126886.4    	  -408.4888    	   43931.61    	  -211236.7    	  2.7894696E-05	  2.3549651E-07	  5.8467702E-09	  2.7628237E-05	  2.7881382E-05	   0.000000    	   0.000000    	  2.7871568E-05	  9.2365242E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
14/02/2000	   1871.000    	   150559.7    	  -24030.77    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -107227.4    	   238026.7    	   0.000000    	   0.000000    	   44891.96    	 -6.2455770E-10	   90409.15    	  -302436.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   126528.9    	  -408.4888    	   44891.96    	  -212027.7    	  2.8517172E-05	  2.3874450E-07	  5.9535370E-09	  2.8234615E-05	  2.8493116E-05	   0.000000    	   0.000000    	  2.8483086E-05	  9.4211780E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
15/02/2000	   1872.000    	   150272.8    	  -24130.04    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -107496.9    	   240344.4    	   0.000000    	   0.000000    	   45769.24    	 -6.4477134E-10	   90197.73    	  -303010.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   126142.7    	  -408.4888    	   45769.24    	  -212812.6    	  8.4442667E-07	  7.1786366E-09	  1.7562405E-10	  7.9967140E-07	  8.0718019E-07	   0.000000    	   0.000000    	  8.0689606E-07	  2.6638705E-10	   1.000000    	   10.00000    	   30.00000    	   1.000000    	   0.000000    	
16/02/2000	   1873.000    	   149934.5    	  -24227.83    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -107808.5    	   245136.2    	   0.000000    	   0.000000    	   48878.17    	 -9.3255525E-11	   89942.10    	  -303689.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   125706.7    	  -408.4888    	   48878.17    	  -213747.7    	  2.6153892E-07	  1.9359334E-09	  5.3924126E-11	  1.9292929E-07	  1.9502477E-07	   0.000000    	   0.000000    	  1.9495612E-07	  6.4218415E-11	   1.000000    	   10.00000    	   32.00000    	   1.000000    	   0.000000    	
17/02/2000	   1874.000    	   149588.5    	  -24323.09    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -108134.2    	   249700.5    	   0.000000    	   0.000000    	   51667.59    	 -3.9342120E-10	   89665.06    	  -304420.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   125265.4    	  -408.4888    	   51667.59    	  -214755.6    	  3.2784347E-05	  2.6357058E-07	  6.7049962E-09	  3.2465978E-05	  3.2759577E-05	   0.000000    	   0.000000    	  3.2748046E-05	  1.0761287E-08	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
18/02/2000	   1875.000    	   149368.6    	  -24386.71    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -108382.7    	   249104.1    	   0.000000    	   0.000000    	   49751.44    	 -5.5665679E-10	   89454.67    	  -304998.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124981.9    	  -408.4888    	   49751.44    	  -215543.3    	  7.5465477E-06	  6.3312234E-08	  1.5466540E-09	  7.4626878E-06	  7.5310236E-06	   0.000000    	   0.000000    	  7.5283727E-06	  2.4692043E-09	   1.000000    	   10.00000    	   27.00000    	   1.000000    	   0.000000    	
19/02/2000	   1876.000    	   149221.1    	  -24423.29    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -108583.5    	   247121.8    	   0.000000    	   0.000000    	   46756.82    	 -0.1331815    	   89292.67    	  -305463.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124797.8    	  -408.4888    	   46756.69    	  -216171.0    	  1.1594406E-07	  1.0219425E-09	  2.3874704E-11	  1.2805685E-08	  1.3154931E-08	   0.000000    	   0.000000    	  1.3150301E-08	  4.3065457E-12	   1.000000    	   10.00000    	   35.00000    	   1.000000    	   0.000000    	
20/02/2000	   1877.000    	   149117.8    	  -24443.02    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -108749.5    	   244817.9    	   0.000000    	   0.000000    	   43644.74    	 -0.4399184    	   89162.63    	  -305853.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124674.8    	  -408.4888    	   43644.30    	  -216690.4    	  1.0924046E-07	  1.0429331E-09	  2.2612470E-11	 -1.0040822E-09	 -7.1304385E-10	   0.000000    	   0.000000    	 -7.1279285E-10	  2.3313286E-13	   1.000000    	   10.00000    	   42.00000    	   1.000000    	   0.000000    	
21/02/2000	   1878.000    	   149047.3    	  -24451.27    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -108885.9    	   242360.0    	   0.000000    	   0.000000    	   40542.00    	  -2.991555    	   89057.39    	  -306180.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124596.1    	  -408.4888    	   40539.01    	  -217122.8    	  1.2761280E-05	  1.0952586E-07	  2.6560283E-09	  1.2618548E-05	  1.2735603E-05	   0.000000    	   0.000000    	  1.2731120E-05	  4.1595132E-09	   1.000000    	   10.00000    	   26.00000    	   1.000000    	   0.000000    	
22/02/2000	   1879.000    	   149000.0    	  -24451.71    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -108997.3    	   239931.0    	   0.000000    	   0.000000    	   37599.64    	  -12.37099    	   88971.55    	  -306457.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124548.3    	  -408.4888    	   37587.27    	  -217486.3    	  1.1838364E-05	  1.0284238E-07	  2.4771500E-09	  1.1703494E-05	  1.1814380E-05	   0.000000    	   0.000000    	  1.1810221E-05	  3.8551406E-09	   1.000000    	   10.00000    	   26.00000    	   1.000000    	   0.000000    	
23/02/2000	   1880.000    	   148965.7    	  -24451.67    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109087.5    	   237562.6    	   0.000000    	   0.000000    	   34834.03    	  -44.42281    	   88902.08    	  -306693.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124514.0    	  -408.4888    	   34789.61    	  -217791.0    	  4.6141639E-05	  3.9238459E-07	  9.7052357E-09	  4.5701061E-05	  4.6124871E-05	   0.000000    	   0.000000    	  4.6108635E-05	  1.5039424E-08	   1.000000    	   10.00000    	   24.00000    	   1.000000    	   0.000000    	
24/02/2000	   1881.000    	   148858.7    	  -24503.56    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109189.1    	   236567.1    	   0.000000    	   0.000000    	   33295.03    	  -64.61110    	   88831.88    	  -306926.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124355.1    	  -408.4888    	   33230.42    	  -218094.2    	  5.1164586E-06	  4.5792802E-08	  1.0788352E-09	  5.0364906E-06	  5.0849194E-06	   0.000000    	   0.000000    	  5.0831295E-06	  1.6567243E-09	   1.000000    	   10.00000    	   27.00000    	   1.000000    	   0.000000    	
25/02/2000	   1882.000    	   148754.3    	  -24552.99    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109281.4    	   235545.5    	   0.000000    	   0.000000    	   31782.02    	  -101.1372    	   88767.16    	  -307143.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124201.3    	  -408.4888    	   31680.89    	  -218376.0    	  4.8680656E-06	  4.3759749E-08	  1.0290437E-09	  4.7947251E-06	  4.8399525E-06	   0.000000    	   0.000000    	  4.8382488E-06	  1.5757969E-09	   1.000000    	   10.00000    	   27.00000    	   1.000000    	   0.000000    	
26/02/2000	   1883.000    	   148738.7    	  -24546.60    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109334.5    	   233195.4    	   0.000000    	   0.000000    	   29305.78    	  -245.0077    	   88723.76    	  -307307.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124192.1    	  -408.4888    	   29060.78    	  -218583.8    	  4.5997094E-06	  4.2136238E-08	  9.7729355E-10	  4.5276392E-06	  4.5710622E-06	   0.000000    	   0.000000    	  4.5694531E-06	  1.4874553E-09	   1.000000    	   10.00000    	   27.00000    	   1.000000    	   0.000000    	
27/02/2000	   1884.000    	   148744.4    	  -24531.79    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109370.3    	   230872.5    	   0.000000    	   0.000000    	   26993.93    	  -430.2232    	   88694.04    	  -307436.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124212.7    	  -408.4888    	   26563.71    	  -218742.7    	  2.7719180E-05	  2.5514221E-07	  5.9189683E-09	  2.7420232E-05	  2.7683447E-05	   0.000000    	   0.000000    	  2.7673703E-05	  9.0045991E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
28/02/2000	   1885.000    	   148713.9    	  -24543.75    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109429.0    	   229567.9    	   0.000000    	   0.000000    	   25502.08    	  -504.1277    	   88662.90    	  -307565.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   124170.1    	  -408.4888    	   24997.96    	  -218902.6    	  5.3072164E-05	  4.8495897E-07	  1.1365835E-08	  5.2481308E-05	  5.2982010E-05	   0.000000    	   0.000000    	  5.2963360E-05	  1.7226254E-08	   1.000000    	   10.00000    	   24.00000    	   1.000000    	   0.000000    	
29/02/2000	   1886.000    	   148492.1    	  -24638.30    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109570.6    	   233588.2    	   0.000000    	   0.000000    	   28199.93    	  -60.06820    	   88552.64    	  -307875.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   123853.8    	  -408.4888    	   28139.86    	  -219323.1    	  3.7254492E-05	  3.2347881E-07	  7.9158269E-09	  3.6884419E-05	  3.7228252E-05	   0.000000    	   0.000000    	  3.7215148E-05	  1.2091973E-08	   1.000000    	   10.00000    	   24.00000    	   1.000000    	   0.000000    	
01/03/2000	   1887.000    	   148269.0    	  -24721.53    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109707.8    	   236836.2    	   0.000000    	   0.000000    	   30443.07    	  -6.369905    	   88416.01    	  -308246.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   123547.4    	  -408.4888    	   30436.70    	  -219830.7    	  1.9552187E-05	  1.6797438E-07	  4.1291048E-09	  1.9351894E-05	  1.9531406E-05	   0.000000    	   0.000000    	  1.9524531E-05	  6.3362907E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
02/03/2000	   1888.000    	   148177.2    	  -24763.70    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -109775.9    	   234980.2    	   0.000000    	   0.000000    	   28105.57    	  -28.79726    	   88341.81    	  -308474.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   123413.5    	  -408.4888    	   28076.78    	  -220132.6    	  1.1318290E-07	  1.1730749E-09	  2.4004896E-11	 -6.4319465E-09	 -6.4901542E-09	   0.000000    	   0.000000    	 -6.4878697E-09	  2.1039523E-12	   1.000000    	   10.00000    	   42.00000    	   1.000000    	   0.000000    	
03/03/2000	   1889.000    	   147698.4    	  -24976.37    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110011.5    	   244179.9    	   0.000000    	   0.000000    	   35552.41    	 -1.2059128E-09	   88119.40    	  -309049.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   122722.1    	  -408.4888    	   35552.41    	  -220929.6    	  2.2075614E-05	  1.7862059E-07	  4.5991077E-09	  2.1857253E-05	  2.2055392E-05	   0.000000    	   0.000000    	  2.2047629E-05	  7.1365349E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
04/03/2000	   1890.000    	   147180.0    	  -25184.60    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110302.8    	   252999.7    	   0.000000    	   0.000000    	   42329.35    	 -5.1640983E-10	   87829.22    	  -309783.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121995.4    	  -408.4888    	   42329.35    	  -221954.4    	  6.2718548E-06	  5.0478654E-08	  1.2851927E-09	  6.1850878E-06	  6.2419567E-06	   0.000000    	   0.000000    	  6.2397596E-06	  2.0149406E-09	   1.000000    	   10.00000    	   27.00000    	   1.000000    	   0.000000    	
05/03/2000	   1891.000    	   147026.9    	  -25228.14    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110452.0    	   250443.5    	   0.000000    	   0.000000    	   38823.21    	     -0.0111089	   87667.27    	  -310225.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121798.8    	  -408.4888    	   38823.20    	  -222558.6    	  2.4329726E-05	  1.9188501E-07	  5.0150145E-09	  2.4087320E-05	  2.4304376E-05	   0.000000    	   0.000000    	  2.4295821E-05	  7.8344124E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
06/03/2000	   1892.000    	   146928.7    	  -25250.00    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110568.6    	   247917.6    	   0.000000    	   0.000000    	   35613.07    	 -0.2786064    	   87553.11    	  -310559.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121678.7    	  -408.4888    	   35612.80    	  -223006.4    	  1.1227619E-07	  1.4402553E-09	  2.3274529E-11	  4.0599843E-09	  3.4779077E-09	   0.000000    	   0.000000    	  3.4766835E-09	  1.1198843E-12	   1.000000    	   10.00000    	   38.00000    	   1.000000    	   0.000000    	
07/03/2000	   1893.000    	   146869.3    	  -25257.12    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110658.3    	   245421.8    	   0.000000    	   0.000000    	   32610.25    	 -0.7133597    	   87467.31    	  -310824.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121612.2    	  -408.4888    	   32609.54    	  -223357.6    	  4.2164919E-05	  3.3706637E-07	  8.7887816E-09	  4.1756008E-05	  4.2134940E-05	   0.000000    	   0.000000    	  4.2120108E-05	  1.3555843E-08	   1.000000    	   10.00000    	   24.00000    	   1.000000    	   0.000000    	
08/03/2000	   1894.000    	   146839.5    	  -25253.38    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110724.9    	   242956.8    	   0.000000    	   0.000000    	   29782.57    	  -8.071786    	   87402.67    	  -311037.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121586.1    	  -408.4888    	   29774.50    	  -223635.1    	  5.8864182E-07	  4.9352283E-09	  1.2335353E-10	  5.3406984E-07	  5.3895928E-07	   0.000000    	   0.000000    	  5.3876957E-07	  1.7327779E-10	   1.000000    	   10.00000    	   30.00000    	   1.000000    	   0.000000    	
09/03/2000	   1895.000    	   146833.5    	  -25241.14    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110771.2    	   240520.5    	   0.000000    	   0.000000    	   27137.02    	  -55.07692    	   87355.38    	  -311206.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121592.4    	  -408.4888    	   27081.94    	  -223851.2    	  2.7625822E-05	  2.3810118E-07	  5.8195226E-09	  2.7346425E-05	  2.7601782E-05	   0.000000    	   0.000000    	  2.7592066E-05	  8.8692791E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
10/03/2000	   1896.000    	   146847.4    	  -25221.98    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110799.6    	   238111.2    	   0.000000    	   0.000000    	   24682.94    	  -168.7647    	   87322.95    	  -311337.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121625.4    	  -408.4888    	   24514.18    	  -224014.4    	  5.1016707E-05	  4.4058813E-07	  1.0802180E-08	  5.0511837E-05	  5.0984076E-05	   0.000000    	   0.000000    	  5.0966129E-05	  1.6375829E-08	   1.000000    	   10.00000    	   24.00000    	   1.000000    	   0.000000    	
11/03/2000	   1897.000    	   146878.4    	  -25196.99    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110811.8    	   235730.0    	   0.000000    	   0.000000    	   22410.97    	  -350.5344    	   87303.58    	  -311434.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121681.4    	  -408.4888    	   22060.44    	  -224130.7    	  1.1251585E-07	  1.4645444E-09	  2.3944025E-11	  5.9371814E-09	  6.3446350E-09	   0.000000    	   0.000000    	  6.3424017E-09	  2.0372306E-12	   1.000000    	   10.00000    	   36.00000    	   1.000000    	   0.000000    	
12/03/2000	   1898.000    	   146924.5    	  -25166.98    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110809.5    	   233376.5    	   0.000000    	   0.000000    	   20303.29    	  -592.1593    	   87295.88    	  -311500.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121757.5    	  -408.4888    	   19711.13    	  -224204.8    	  9.5914493E-06	  9.0122858E-08	  2.0512221E-09	  9.4714924E-06	  9.5631694E-06	   0.000000    	   0.000000    	  9.5598032E-06	  3.0700315E-09	   1.000000    	   10.00000    	   26.00000    	   1.000000    	   0.000000    	
13/03/2000	   1899.000    	   146983.9    	  -25132.58    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110794.2    	   231050.2    	   0.000000    	   0.000000    	   18316.58    	  -858.0544    	   87298.77    	  -311539.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121851.4    	  -408.4888    	   17458.52    	  -224240.4    	  1.7147043E-05	  1.6292487E-07	  3.6848977E-09	  1.6916121E-05	  1.7081082E-05	   0.000000    	   0.000000    	  1.7075069E-05	  5.4828037E-09	   1.000000    	   10.00000    	   25.00000    	   1.000000    	   0.000000    	
14/03/2000	   1900.000    	   147055.5    	  -25094.25    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110775.2    	   228793.2    	   0.000000    	   0.000000    	   16432.71    	  -1104.070    	   87310.52    	  -311552.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   121961.3    	  -408.4888    	   15328.64    	  -224242.2    	  3.0226882E-05	  2.9272840E-07	  6.5262394E-09	  2.9780771E-05	  3.0073381E-05	   0.000000    	   0.000000    	  3.0062795E-05	  9.6527431E-09	   1.000000    	   10.00000    	   24.00000    	   1.000000    	   0.000000    	
15/03/2000	   1901.000    	   147138.2    	  -25052.39    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110746.6    	   226562.1    	   0.000000    	   0.000000    	   14642.61    	  -1361.645    	   87330.78    	  -311542.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   122085.8    	  -408.4888    	   13280.97    	  -224211.8    	  6.0695704E-06	  6.3745953E-08	  1.3165208E-09	  5.9631711E-06	  6.0233579E-06	   0.000000    	   0.000000    	  6.0212376E-06	  1.9333977E-09	   1.000000    	   10.00000    	   26.00000    	   1.000000    	   0.000000    	
16/03/2000	   1902.000    	   147231.0    	  -25007.33    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110700.8    	   224314.7    	   0.000000    	   0.000000    	   12931.42    	  -1652.392    	   87359.77    	  -311509.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   122223.6    	  -408.4888    	   11279.03    	  -224150.0    	  2.4476973E-06	  2.7265857E-08	  5.3337732E-10	  2.3696193E-06	  2.3947068E-06	   0.000000    	   0.000000    	  2.3938639E-06	  7.6874220E-10	   1.000000    	   10.00000    	   27.00000    	   1.000000    	   0.000000    	
17/03/2000	   1903.000    	   147333.2    	  -24959.34    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110645.2    	   222093.0    	   0.000000    	   0.000000    	   11338.42    	  -1984.653    	   87396.52    	  -311455.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   122373.8    	  -408.4888    	   9353.771    	  -224059.3    	  3.4396317E-05	  3.8511356E-07	  7.5294686E-09	  3.2682176E-05	  3.3030490E-05	   0.000000    	   0.000000    	  3.3018863E-05	  1.0605192E-08	   1.000000    	   10.00000    	   23.00000    	   1.000000    	   0.000000    	
18/03/2000	   1904.000    	   147444.1    	  -24908.66    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110580.7    	   219896.7    	   0.000000    	   0.000000    	   9868.762    	  -2367.605    	   87440.49    	  -311382.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   122535.4    	  -408.4888    	   7501.157    	  -223941.8    	  5.6416901E-05	  6.4453235E-07	  1.2405284E-08	  4.8789225E-05	  4.9342314E-05	   0.000000    	   0.000000    	  4.9324946E-05	  1.5846219E-08	   1.000000    	   10.00000    	   22.00000    	   1.000000    	   0.000000    	
19/03/2000	   1905.000    	   147563.1    	  -24855.47    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110508.0    	   217725.4    	   0.000000    	   0.000000    	   8540.607    	  -2822.883    	   87491.20    	  -311290.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   122707.7    	  -408.4888    	   5717.725    	  -223798.9    	  2.5550120E-06	  3.1980235E-08	  5.6429467E-10	  1.8212595E-06	  1.8446008E-06	   0.000000    	   0.000000    	  1.8439515E-06	  5.9256653E-10	   1.000000    	   10.00000    	   26.00000    	   1.000000    	   0.000000    	
20/03/2000	   1906.000    	   147689.8    	  -24799.98    	   0.000000    	  -408.4888    	   0.000000    	   0.000000    	  -110427.8    	   215578.9    	   0.000000    	   0.000000    	   7373.338    	  -3372.964    	   87548.25    	  -311180.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   122889.8    	  -408.4888    	   4000.374    	  -223632.0    	  2.8227179E-07	  2.7485322E-09	  6.2613396E-11	  9.3015842E-08	  9.5227733E-08	   0.000000    	   0.000000    	  9.5194213E-08	  3.0602111E-11	   1.000000    	   10.00000    	   29.00000    	   1.000000    	   0.000000    	
